epoch,lr,acc_stress,acc_period,acc_joint,best_score
126,0.0005792530480205863,1.0,0.9673202633857727,0.9673202633857727,1.0
127,0.0005723525115269608,1.0,0.9738562107086182,0.9738562107086182,1.0
128,0.0005654378701577585,1.0,1.0,1.0,1.0
129,0.0005585104719360148,1.0,1.0,1.0,1.0
130,0.000551571667371739,1.0,1.0,1.0,1.0
131,0.0005446228091986295,1.0,0.9869281053543091,0.9869281053543091,1.0
132,0.0005376652521103553,1.0,1.0,1.0,1.0
133,0.0005307003524964566,1.0,1.0,1.0,1.0
134,0.0005237294681779133,1.0,1.0,1.0,1.0
135,0.0005167539581424351,1.0,1.0,1.0,1.0
136,0.0005097751822795251,1.0,1.0,1.0,1.0
137,0.0005027945011153649,1.0,1.0,1.0,1.0
138,0.0004958132755475794,1.0,1.0,1.0,1.0
139,0.0004888328665799255,1.0,1.0,1.0,1.0
140,0.00048185463505696224,1.0,1.0,1.0,1.0
141,0.0004748799413987516,1.0,1.0,1.0,1.0
142,0.0004679101453356418,1.0,0.9869281053543091,0.9869281053543091,1.0
143,0.00046094660564318567,1.0,1.0,1.0,1.0
144,0.00045399067987724314,1.0,1.0,1.0,1.0
145,0.000447043724109325,1.0,1.0,1.0,1.0
146,0.00044010709266222286,1.0,1.0,1.0,1.0
147,0.00043318213784598165,1.0,1.0,1.0,1.0
148,0.00042627020969426355,1.0,1.0,1.0,1.0
149,0.000419372655701157,1.0,1.0,1.0,1.0
150,0.0004124908205584799,1.0,1.0,1.0,1.0
151,0.0004056260458936289,1.0,1.0,1.0,1.0
152,0.00039877967000802664,1.0,1.0,1.0,1.0
153,0.0003919530276162173,1.0,1.0,1.0,1.0
154,0.00038514744958566147,1.0,1.0,1.0,1.0
155,0.00037836426267728103,1.0,1.0,1.0,1.0
156,0.0003716047892868033,1.0,1.0,1.0,1.0
157,0.00036487034718695946,1.0,1.0,1.0,1.0
158,0.0003581622492705803,1.0,1.0,1.0,1.0
159,0.00035148180329464576,1.0,1.0,1.0,1.0
160,0.0003448303116253357,1.0,0.9803921580314636,0.9803921580314636,1.0
161,0.00033820907098413,1.0,1.0,1.0,1.0
162,0.0003316193721950113,1.0,1.0,1.0,1.0
163,0.00032506249993281497,1.0,1.0,1.0,1.0
164,0.00031853973247278035,1.0,1.0,1.0,1.0
165,0.00031205234144134807,1.0,1.0,1.0,1.0
166,0.00030560159156825376,1.0,1.0,1.0,1.0
167,0.0002991887404399663,1.0,1.0,1.0,1.0
168,0.0002928150382545199,1.0,1.0,1.0,1.0
169,0.0002864817275777843,1.0,1.0,1.0,1.0
170,0.0002801900431012249,1.0,1.0,1.0,1.0
171,0.00027394121140119596,1.0,1.0,1.0,1.0
172,0.00026773645069981967,1.0,1.0,1.0,1.0
173,0.0002615769706274883,1.0,1.0,1.0,1.0
174,0.0002554639719870467,1.0,1.0,1.0,1.0
175,0.0002493986465196916,1.0,1.0,1.0,1.0
176,0.00024338217667264068,1.0,1.0,1.0,1.0
177,0.00023741573536861202,1.0,1.0,1.0,1.0
178,0.0002315004857771596,1.0,1.0,1.0,1.0
179,0.00022563758108791137,1.0,1.0,1.0,1.0
180,0.00021982816428575341,1.0,1.0,1.0,1.0
181,0.00021407336792800188,1.0,1.0,1.0,1.0
182,0.00020837431392360965,1.0,1.0,1.0,1.0
183,0.0002027321133144465,1.0,1.0,1.0,1.0
184,0.0001971478660587008,1.0,1.0,1.0,1.0
185,0.0001916226608164396,1.0,1.0,1.0,1.0
186,0.0001861575747373724,1.0,1.0,1.0,1.0
187,0.00018075367325085887,1.0,1.0,1.0,1.0
188,0.00017541200985820101,1.0,1.0,1.0,1.0
189,0.00017013362592726119,1.0,1.0,1.0,1.0
190,0.00016491955048944526,1.0,1.0,1.0,1.0
191,0.00015977080003909096,1.0,1.0,1.0,1.0
192,0.00015468837833530026,1.0,1.0,1.0,1.0
193,0.00014967327620625474,1.0,1.0,1.0,1.0
194,0.0001447264713560509,1.0,1.0,1.0,1.0
195,0.00013984892817409632,1.0,1.0,1.0,1.0
196,0.00013504159754709844,1.0,1.0,1.0,1.0
197,0.00013030541667368838,1.0,1.0,1.0,1.0
198,0.00012564130888171132,1.0,1.0,1.0,1.0
199,0.00012105018344822269,1.0,1.0,1.0,1.0
200,0.00011653293542222299,1.0,1.0,1.0,1.0
201,0.00011209044545016519,1.0,1.0,1.0,1.0
202,0.00010772357960427145,1.0,1.0,1.0,1.0
203,0.00010343318921369106,1.0,1.0,1.0,1.0
204,9.922011069853136e-05,1.0,1.0,1.0,1.0
205,9.508516540679717e-05,1.0,1.0,1.0,1.0
206,9.102915945426556e-05,1.0,1.0,1.0,1.0
207,8.705288356733364e-05,1.0,1.0,1.0,1.0
208,8.315711292886425e-05,1.0,1.0,1.0,1.0
209,7.934260702706226e-05,1.0,1.0,1.0,1.0
210,7.561010950741137e-05,1.0,1.0,1.0,1.0
211,7.196034802769852e-05,1.0,1.0,1.0,1.0
212,6.83940341161558e-05,1.0,1.0,1.0,1.0
213,6.49118630327465e-05,1.0,1.0,1.0,1.0
214,6.151451363362293e-05,1.0,1.0,1.0,1.0
215,5.820264823878184e-05,1.0,1.0,1.0,1.0
216,5.497691250294416e-05,1.0,1.0,1.0,1.0
217,5.183793528968313e-05,1.0,1.0,1.0,1.0
218,4.8786328548825614e-05,1.0,1.0,1.0,1.0
219,4.582268719715255e-05,1.0,1.0,1.0,1.0
220,4.2947589002417485e-05,1.0,1.0,1.0,1.0
221,4.016159447071024e-05,1.0,1.0,1.0,1.0
222,3.74652467371847e-05,1.0,1.0,1.0,1.0
223,3.485907146017415e-05,1.0,1.0,1.0,1.0
224,3.234357671871286e-05,1.0,1.0,1.0,1.0
225,2.9919252913484595e-05,1.0,1.0,1.0,1.0
226,2.7586572671218927e-05,1.0,1.0,1.0,1.0
227,2.534599075255088e-05,1.0,1.0,1.0,1.0
228,2.3197943963365077e-05,1.0,1.0,1.0,1.0
229,2.1142851069639156e-05,1.0,1.0,1.0,1.0
230,1.9181112715804668e-05,1.0,1.0,1.0,1.0
231,1.7313111346640724e-05,1.0,1.0,1.0,1.0
232,1.5539211132715452e-05,1.0,1.0,1.0,1.0
233,1.3859757899390337e-05,1.0,1.0,1.0,1.0
234,1.227507905940088e-05,1.0,1.0,1.0,1.0
235,1.0785483549026789e-05,1.0,1.0,1.0,1.0
236,9.391261767864346e-06,1.0,1.0,1.0,1.0
237,8.092685522212199e-06,1.0,1.0,1.0,1.0
238,6.890007972082455e-06,1.0,1.0,1.0,1.0
239,5.7834635818465354e-06,1.0,1.0,1.0,1.0
240,4.7732680745258e-06,1.0,1.0,1.0,1.0
241,3.859618389735915e-06,1.0,1.0,1.0,1.0
242,3.0426926452933343e-06,1.0,1.0,1.0,1.0
243,2.322650102490543e-06,1.0,1.0,1.0,1.0
244,1.6996311350479092e-06,1.0,1.0,1.0,1.0
245,1.1737572017476272e-06,1.0,1.0,1.0,1.0
246,7.451308227549222e-07,1.0,1.0,1.0,1.0
247,4.138355596317268e-07,1.0,1.0,1.0,1.0
248,1.7993599904594492e-07,1.0,1.0,1.0,1.0
249,4.347774018035176e-08,1.0,1.0,1.0,1.0
250,4.487385842907102e-09,1.0,1.0,1.0,1.0
